customer_id,age,annual_income_usd,product_category,product_price_usd,purchase_date,store_id,store_location,payment_method,discount_percent,product_cost_usd,foot_traffic,qty,competitor_price_usd,full_name,gender,year_opened,is_favorite,purchase_id,product_id,visit_date,purchased_product_price_usd,store_chain_name
459,19,147301.0,Clothing,56.56,2023-04-21,91,Dallas,Online Transfer,12,49.77,422,93,56.97,Tiffany King,F,2000,1,195,784,2023-04-20,56.56,SuperDeal
460,63,123038.0,Groceries,379.9,2021-01-09,9,San Jose,Online Transfer,26,281.13,916,0,319.86,Desiree Hall,F,2016,1,899,213,2021-01-05,379.9,GlobalMart
461,31,88813.0,Clothing,528.93,2023-03-17,16,San Diego,Credit Card,22,412.57,282,31,461.46,Deborah Griffin,F,2009,0,858,803,2023-03-13,528.93,ShopNGo
462,30,118239.0,Clothing,699.95,2021-11-10,90,San Jose,Debit Card,26,517.96,317,45,750.13,Frank Lee,M,1995,1,966,466,2021-11-06,699.95,ShopVibe
463,58,135371.0,Health & Beauty,630.65,2021-12-06,53,Philadelphia,Online Transfer,0,630.65,100,37,641.6,Nicole Montoya,F,2012,0,850,590,2021-12-03,630.65,SuperSavings
464,23,68974.0,Clothing,813.87,2022-01-08,28,Chicago,Cash,22,634.82,359,85,973.69,Emily Lindsey,F,2003,1,758,965,2022-01-07,813.87,MegaMart
465,59,127374.0,Clothing,302.42,2021-05-18,56,San Diego,Credit Card,0,302.42,114,54,338.19,David Lindsey,M,2021,1,3,427,2021-05-15,302.42,ShopPrime
466,55,98828.0,Electronics,577.2,2021-12-02,99,Dallas,Online Transfer,13,502.16,669,23,482.7,Glenn Foster,M,1992,1,544,943,2021-12-02,577.2,ValueRush
467,58,113105.0,Health & Beauty,598.56,2021-09-18,59,San Antonio,Mobile Payment,0,598.56,247,54,698.21,Savannah Brown,F,2010,0,335,363,2021-09-14,598.56,PrimeCart
468,33,38055.0,Clothing,136.97,2022-11-25,69,San Diego,Debit Card,0,136.97,902,92,161.75,Daniel Mendoza,M,2018,1,661,344,2022-11-22,136.97,GlobalDeals
469,22,63264.0,Groceries,561.5,2023-02-19,14,San Jose,Mobile Payment,0,561.5,208,73,479.48,Susan Robinson,F,1993,1,278,418,2023-02-18,561.5,CityMart
470,50,113548.0,Home & Kitchen,507.71,2023-01-31,68,Phoenix,Credit Card,0,507.71,187,6,468.7,Karen Spencer MD,F,1999,0,242,160,2023-01-28,507.71,FreshShops
471,70,146665.0,Books,469.34,2021-01-07,33,Philadelphia,Debit Card,25,352.0,949,61,419.28,Vickie Vega,F,1990,1,27,308,2021-01-03,469.34,ValueCart
472,69,122376.0,Books,129.02,2022-10-17,73,Dallas,Online Transfer,0,129.02,455,75,144.07,Melissa Cortez,F,1993,1,693,703,2022-10-16,129.02,MegaDeal
473,38,63358.0,Health & Beauty,549.56,2020-11-14,56,Dallas,Cash,19,445.14,851,81,440.3,Jennifer Lyons,F,1993,1,89,938,2020-11-12,549.56,ShopPrime
474,58,33353.0,Groceries,276.96,2021-07-12,14,Chicago,Credit Card,9,252.03,279,13,318.2,Lucas Hobbs,M,2016,1,922,834,2021-07-08,276.96,CityMart
475,62,37788.0,Health & Beauty,109.61,2020-10-05,55,Chicago,Online Transfer,8,100.84,443,53,98.09,Amy Brady,F,1991,0,972,45,2020-10-01,109.61,NextBuy
476,52,133290.0,Clothing,470.22,2020-10-05,10,Los Angeles,Credit Card,0,470.22,978,47,409.43,Nancy Evans,F,1999,0,314,717,2020-10-03,470.22,OneStop
477,47,122848.0,Groceries,854.01,2022-11-12,92,Chicago,Debit Card,20,683.21,723,93,1005.08,Barry Johnson,X,2008,1,303,996,2022-11-08,854.01,SmartCart
478,36,38149.0,Health & Beauty,667.23,2022-07-31,100,San Diego,Credit Card,7,620.52,788,36,609.87,Krista Atkinson,F,1990,0,442,559,2022-07-27,667.23,RetailX
479,67,53611.0,Groceries,371.82,2021-01-23,66,New York,Debit Card,0,371.82,391,69,310.03,Michael Wagner,M,1990,0,996,936,2021-01-19,371.82,EasyShop
480,45,131470.0,Books,147.76,2021-12-13,89,New York,Credit Card,0,147.76,854,94,154.97,Troy Lynch,M,2002,0,595,991,2021-12-11,147.76,MarketPrime
481,42,27880.0,Home & Kitchen,737.09,2021-05-31,15,Chicago,Credit Card,0,737.09,448,94,709.73,Paul Fleming,M,2021,1,66,713,2021-05-28,737.09,EasyCart
482,40,113578.0,Clothing,115.28,2021-03-30,29,Philadelphia,Debit Card,23,88.77,610,13,92.76,Andrew Murphy,M,2008,1,741,375,2021-03-28,115.28,SuperValue
483,25,137362.0,Home & Kitchen,364.37,2022-07-20,70,Chicago,Online Transfer,4,349.8,655,60,423.44,Scott Villarreal,M,2000,1,6,842,2022-07-17,364.37,FastChoice
484,31,64702.0,Home & Kitchen,346.02,2021-07-15,52,San Diego,Credit Card,0,346.02,96,95,328.58,Robert Jones II,M,2013,1,657,348,2021-07-13,346.02,BestDeals
485,32,80013.0,Electronics,598.28,2021-03-16,79,Chicago,Credit Card,0,598.28,600,27,591.9,David Holmes,M,2023,1,224,720,2021-03-14,598.28,FreshBuy
486,69,96773.0,Health & Beauty,108.96,2023-04-24,53,Phoenix,Mobile Payment,3,105.69,977,13,91.42,Patrick Ramirez,M,1990,0,71,884,2023-04-20,108.96,SuperSavings
487,61,136265.0,Clothing,677.04,2021-08-07,42,New York,Credit Card,0,677.04,185,93,780.47,Alicia Bowen,F,1992,0,144,637,2021-08-04,677.04,BudgetMart
488,33,54758.0,Clothing,360.4,2020-07-26,70,Phoenix,Online Transfer,1,356.8,570,99,416.83,Matthew Mitchell,M,2006,1,762,351,2020-07-22,360.4,FastChoice
489,55,104727.0,Health & Beauty,539.59,2022-11-29,24,Philadelphia,Online Transfer,0,539.59,953,73,498.21,Jessica Baker,F,1994,0,543,925,2022-11-25,539.59,FastMart
490,43,58438.0,Groceries,935.08,2021-03-19,27,Houston,Mobile Payment,4,897.68,339,26,890.46,Sheri Davis,F,1995,1,327,641,2021-03-17,935.08,ValueHub
491,35,37480.0,Electronics,673.56,2021-10-28,76,Chicago,Cash,5,639.88,456,8,780.75,Sharon Carter,F,1998,0,525,71,2021-10-26,673.56,ShopZone
492,35,58914.0,Electronics,320.37,2021-05-04,87,Phoenix,Mobile Payment,0,320.37,401,49,257.87,John Stephens,M,2016,0,4,301,2021-05-04,320.37,FreshCart
493,54,80815.0,Groceries,549.08,2021-12-31,32,Los Angeles,Debit Card,0,549.08,894,39,595.5,Melanie Johnson,F,2011,0,933,558,2021-12-27,549.08,QuickShop
494,30,43848.0,Home & Kitchen,913.41,2022-02-09,95,Houston,Mobile Payment,0,913.41,406,80,733.03,Sergio Patel,M,2021,1,275,286,2022-02-06,913.41,QuickGoods
495,69,58231.0,Electronics,793.84,2022-03-07,15,Houston,Credit Card,5,754.15,595,67,830.92,Karen Flowers,F,2009,0,837,768,2022-03-04,793.84,EasyCart
496,53,121861.0,Books,555.36,2022-04-02,78,San Jose,Online Transfer,0,555.36,496,54,547.49,Taylor Klein,F,1991,1,42,337,2022-04-02,555.36,SuperZone
497,49,149109.0,Home & Kitchen,481.47,2023-03-18,78,Houston,Mobile Payment,0,481.47,433,76,505.05,Jerry Lee,M,2016,1,939,837,2023-03-16,481.47,SuperZone
498,62,131971.0,Groceries,394.1,2020-09-08,64,San Antonio,Mobile Payment,0,394.1,564,30,415.44,Gregory Thompson,M,2017,0,308,741,2020-09-05,394.1,TopRetail
499,39,67585.0,Electronics,32.53,2022-08-07,5,San Antonio,Mobile Payment,30,22.77,818,98,32.22,Eduardo Edwards,M,2016,0,968,897,2022-08-03,32.53,UrbanGoods
500,37,97325.0,Home & Kitchen,310.39,2022-10-28,82,New York,Cash,11,276.25,283,59,250.27,John Harding,M,2014,0,286,551,2022-10-24,310.39,MegaShops
501,18,28866.0,Clothing,392.34,2021-10-13,66,Dallas,Cash,0,392.34,710,58,371.94,Nathan Mcconnell,M,2002,1,651,895,2021-10-09,392.34,EasyShop
502,55,98619.0,Health & Beauty,695.18,2022-12-29,53,Philadelphia,Credit Card,28,500.53,444,75,568.88,Luis Hernandez,M,2012,1,502,155,2022-12-27,695.18,SuperSavings
503,18,36166.0,Electronics,704.1,2021-02-26,30,San Jose,Mobile Payment,0,704.1,413,91,718.13,David Young,M,2023,1,346,56,2021-02-23,704.1,BigBasket
504,48,118959.0,Groceries,60.03,2022-11-16,73,Los Angeles,Credit Card,24,45.62,644,82,54.17,Jordan Cabrera,X,2011,1,175,857,2022-11-15,60.03,MegaDeal
505,39,139087.0,Home & Kitchen,520.16,2022-04-22,94,New York,Mobile Payment,28,374.52,180,17,489.54,Jennifer Small,F,2019,0,952,227,2022-04-19,520.16,MegaChoice
506,36,82374.0,Groceries,843.09,2022-12-07,76,Dallas,Credit Card,22,657.61,534,11,716.41,Leah Koch,X,2019,0,435,599,2022-12-05,843.09,ShopZone
507,52,86155.0,Health & Beauty,661.56,2023-07-05,85,Dallas,Mobile Payment,5,628.48,203,82,551.82,Steven Harrison,M,1992,1,402,252,2023-07-04,661.56,SmartShops
508,37,42199.0,Health & Beauty,576.4,2021-01-21,26,San Diego,Debit Card,30,403.48,383,7,544.77,Paul Davis,M,1993,1,648,148,2021-01-19,576.4,SmartBuy
509,37,121269.0,Home & Kitchen,273.86,2023-03-29,95,Philadelphia,Online Transfer,19,221.83,618,24,234.48,Julie Thompson,F,2003,0,604,319,2023-03-26,273.86,QuickGoods
510,63,26749.0,Groceries,173.83,2020-08-08,63,Los Angeles,Online Transfer,26,128.63,296,80,158.51,Justin Clark,M,2020,1,220,191,2020-08-06,173.83,SuperChoice
511,54,112312.0,Home & Kitchen,219.6,2020-09-18,86,Houston,Mobile Payment,0,219.6,653,68,258.92,Dustin Krueger,M,1995,1,288,555,2020-09-15,219.6,ShopWave
512,34,24196.0,Electronics,996.06,2021-06-11,36,Los Angeles,Credit Card,17,826.73,602,21,985.68,Stephanie Carlson,F,1991,1,903,456,2021-06-07,996.06,GreatGoods
513,57,26725.0,Clothing,659.98,2023-01-07,25,San Diego,Mobile Payment,0,659.98,486,11,652.89,Katie Golden,F,2000,0,313,382,2023-01-05,659.98,PrimeBuy
514,64,100865.0,Electronics,276.53,2021-01-05,54,San Antonio,Credit Card,0,276.53,567,25,223.48,Johnny Nelson,M,2012,1,258,371,2021-01-01,276.53,RetailWave
515,26,20719.0,Groceries,86.86,2021-07-11,90,San Diego,Credit Card,21,68.62,239,85,89.58,Daniel Allen,M,2004,0,726,558,2021-07-07,86.86,ShopVibe
516,24,73556.0,Clothing,294.36,2022-01-27,94,San Jose,Mobile Payment,0,294.36,535,61,253.61,Vincent Marquez,M,2016,1,547,464,2022-01-23,294.36,MegaChoice
517,65,138275.0,Groceries,713.15,2022-12-01,61,San Diego,Credit Card,4,684.62,272,32,764.58,Susan Lawrence,F,2000,1,281,657,2022-12-01,713.15,MaxMart
518,49,143612.0,Clothing,456.29,2021-01-29,4,San Jose,Online Transfer,9,415.22,799,37,384.35,Patrick Webb,M,2013,1,888,902,2021-01-28,456.29,ValueMart
519,38,111282.0,Clothing,729.31,2021-06-15,92,San Antonio,Mobile Payment,0,729.31,109,23,821.99,Christopher Ross,X,1997,0,941,87,2021-06-12,729.31,SmartCart
520,30,42317.0,Clothing,350.8,2021-08-22,54,San Jose,Online Transfer,0,350.8,740,46,349.71,Alex Taylor,M,2022,0,704,772,2021-08-21,350.8,RetailWave
521,51,107582.0,Books,918.05,2022-06-10,61,Philadelphia,Mobile Payment,25,688.54,346,67,1093.97,Jason Watson,M,2001,0,337,552,2022-06-08,918.05,MaxMart
522,35,97156.0,Books,433.21,2021-09-26,84,Dallas,Debit Card,1,428.88,368,14,376.16,Benjamin Smith,M,2003,1,408,231,2021-09-24,433.21,RetailMax
523,68,74341.0,Home & Kitchen,538.83,2022-11-02,47,Los Angeles,Online Transfer,0,538.83,972,26,511.4,Casey Morgan,F,2010,0,153,671,2022-11-02,538.83,BuySmart
524,19,27202.0,Electronics,255.97,2023-04-11,75,Philadelphia,Debit Card,0,255.97,637,71,305.06,Wesley Keith,M,2007,1,917,247,2023-04-09,255.97,GoShop
525,29,70101.0,Electronics,483.7,2021-07-26,92,Houston,Online Transfer,23,372.45,805,52,422.23,Chad Williams,M,2016,0,613,54,2021-07-25,483.7,SmartCart
526,47,138308.0,Health & Beauty,118.34,2022-06-25,6,Philadelphia,Cash,0,118.34,402,57,104.37,Ashley Jackson,F,2011,1,124,354,2022-06-22,118.34,MegaStore
527,51,127987.0,Clothing,398.76,2020-07-21,73,Houston,Cash,3,386.8,838,60,445.97,Erin Brown,F,2021,1,23,427,2020-07-18,398.76,MegaDeal
528,30,145108.0,Groceries,874.15,2020-09-19,43,Philadelphia,Mobile Payment,26,646.87,825,8,815.67,Connie Hunter,F,2022,0,150,737,2020-09-17,874.15,FastBuy
529,35,37785.0,Books,359.12,2023-04-19,27,New York,Debit Card,0,359.12,339,11,324.31,Amanda Davis,X,2000,1,608,800,2023-04-17,359.12,ValueHub
530,37,37399.0,Groceries,979.77,2022-03-05,30,Phoenix,Cash,24,744.63,946,67,1000.7,Theresa Townsend,F,2011,1,156,570,2022-03-01,979.77,BigBasket
531,50,32260.0,Clothing,397.9,2021-09-01,48,Phoenix,Mobile Payment,0,397.9,231,33,440.7,Andrew Schmidt,M,2012,0,181,895,2021-09-01,397.9,HypeMart
532,58,53146.0,Clothing,613.58,2022-03-03,89,San Diego,Mobile Payment,0,613.58,971,87,650.86,Derrick Cole,M,1998,0,607,263,2022-03-03,613.58,MarketPrime
533,28,73334.0,Clothing,935.32,2023-06-08,95,Philadelphia,Mobile Payment,0,935.32,571,24,1029.27,Kelly Hood,F,2003,0,430,733,2023-06-05,935.32,QuickGoods
534,53,34080.0,Electronics,864.36,2022-05-19,26,San Diego,Online Transfer,14,743.35,710,80,1028.47,Jesus Jefferson,M,1993,1,60,157,2022-05-17,864.36,SmartBuy
535,35,129557.0,Groceries,435.58,2021-02-17,22,New York,Debit Card,0,435.58,133,28,511.9,Patrick Reid,M,2020,0,692,23,2021-02-15,435.58,MarketHaven
536,70,55397.0,Electronics,535.48,2022-06-13,56,Philadelphia,Mobile Payment,0,535.48,266,10,634.8,Michele Jackson,F,2021,0,251,493,2022-06-09,535.48,ShopPrime
537,41,50752.0,Books,83.1,2021-10-23,8,Philadelphia,Mobile Payment,12,73.13,910,19,70.68,David Villarreal,M,2005,1,393,598,2021-10-21,83.1,EcoShops
538,70,34306.0,Home & Kitchen,820.47,2021-08-16,35,Chicago,Credit Card,0,820.47,1000,45,691.14,Jennifer Rogers,F,1994,0,765,864,2021-08-12,820.47,FreshChoice
539,22,70421.0,Electronics,420.22,2023-05-15,7,New York,Mobile Payment,0,420.22,865,89,433.69,Nicholas Walker,M,2008,0,374,129,2023-05-13,420.22,SaveMore
540,41,38474.0,Health & Beauty,790.0,2021-12-13,7,Dallas,Debit Card,1,782.1,358,41,933.75,Nicholas Wood,M,1994,1,862,121,2021-12-10,790.0,SaveMore
541,37,64569.0,Clothing,748.21,2022-04-03,11,Phoenix,Online Transfer,20,598.57,931,46,886.85,Kristin Jones,F,2001,0,970,436,2022-04-03,748.21,PrimeGoods
542,33,137000.0,Electronics,753.49,2022-04-19,50,Los Angeles,Debit Card,0,753.49,527,89,627.78,Rebecca Graham,F,2012,1,392,712,2022-04-16,753.49,TotalMart
543,58,42789.0,Groceries,932.23,2023-03-24,84,Philadelphia,Cash,0,932.23,740,86,753.37,Alan Turner,M,1994,0,561,747,2023-03-23,932.23,RetailMax
544,62,43859.0,Home & Kitchen,770.28,2021-07-20,71,Houston,Debit Card,5,731.77,675,33,642.25,Tina Summers,F,2023,1,597,584,2021-07-18,770.28,PrimeShops
545,32,43431.0,Clothing,303.27,2022-10-27,86,Houston,Debit Card,0,303.27,603,45,349.6,Kathy Hansen,F,1995,1,814,770,2022-10-23,303.27,ShopWave
546,24,32106.0,Home & Kitchen,827.6,2022-08-05,97,Chicago,Mobile Payment,0,827.6,669,87,934.76,Alexander Jackson,M,1992,0,529,389,2022-08-01,827.6,EasyBuy
547,40,74163.0,Clothing,620.72,2021-10-21,68,Philadelphia,Online Transfer,0,620.72,682,24,732.63,Dana Pittman,F,1997,0,151,362,2021-10-19,620.72,FreshShops
548,55,51388.0,Home & Kitchen,944.84,2022-07-28,79,New York,Cash,0,944.84,867,63,784.22,Carlos Herrera,M,2016,0,21,860,2022-07-24,944.84,FreshBuy
549,68,64376.0,Groceries,871.69,2022-08-10,19,Philadelphia,Debit Card,0,871.69,720,84,849.47,Patrick Barber,M,2017,0,173,996,2022-08-09,871.69,FreshDeals
550,28,105105.0,Health & Beauty,561.4,2021-07-26,14,New York,Credit Card,25,421.05,608,28,610.88,John Henderson,M,2012,1,24,559,2021-07-23,561.4,CityMart
551,31,90545.0,Home & Kitchen,604.85,2022-06-10,19,Dallas,Online Transfer,27,441.54,156,85,617.35,Margaret Mann,X,2009,0,369,886,2022-06-06,604.85,FreshDeals
552,68,83622.0,Electronics,533.22,2021-02-18,55,San Jose,Debit Card,25,399.92,666,75,540.45,Erika Kemp,F,2012,0,474,71,2021-02-17,533.22,NextBuy
553,38,73444.0,Electronics,985.61,2022-12-28,41,Philadelphia,Mobile Payment,14,847.62,391,54,971.98,Michelle Carpenter,F,2021,1,112,969,2022-12-24,985.61,TopShop
554,22,87434.0,Books,427.11,2020-11-05,93,Philadelphia,Debit Card,0,427.11,376,14,495.32,David Davis,M,2010,1,158,291,2020-11-03,427.11,CityShop
555,62,38947.0,Health & Beauty,699.51,2021-01-29,48,Houston,Debit Card,0,699.51,351,83,644.11,Jessica Keller,F,2015,1,802,99,2021-01-27,699.51,HypeMart
556,40,131559.0,Home & Kitchen,908.75,2022-05-27,47,Chicago,Mobile Payment,19,736.09,367,74,806.64,Cassandra King,F,2006,0,324,285,2022-05-24,908.75,BuySmart
557,38,91826.0,Clothing,135.2,2022-06-29,19,San Diego,Debit Card,0,135.2,583,66,138.85,Patrick Haynes,M,2014,1,362,130,2022-06-26,135.2,FreshDeals
558,53,22055.0,Books,815.89,2020-12-10,71,New York,Credit Card,5,775.1,366,58,910.47,Brian Brown,M,2022,1,818,350,2020-12-09,815.89,PrimeShops
559,49,112376.0,Electronics,928.8,2021-11-29,36,Phoenix,Debit Card,30,650.16,77,25,945.32,Ronald Wallace,X,2021,0,508,579,2021-11-28,928.8,GreatGoods
560,54,32553.0,Groceries,562.46,2023-02-15,64,Chicago,Mobile Payment,10,506.21,101,51,638.93,Lorraine Stewart,F,2009,0,857,657,2023-02-11,562.46,TopRetail
561,60,74178.0,Health & Beauty,717.5,2022-05-24,30,Phoenix,Debit Card,1,710.33,394,22,850.99,Kevin Gomez,M,2011,0,260,41,2022-05-23,717.5,BigBasket
562,21,74648.0,Electronics,176.67,2023-04-28,98,Philadelphia,Debit Card,0,176.67,294,17,202.2,Sarah Turner,F,1996,1,793,371,2023-04-25,176.67,AllPrime
563,28,111511.0,Electronics,636.18,2022-09-04,1,New York,Cash,0,636.18,451,37,630.13,Joseph Adams,M,1991,1,812,138,2022-09-04,636.18,ShopEase
564,27,110491.0,Groceries,227.31,2020-10-15,74,San Jose,Mobile Payment,0,227.31,262,72,225.2,Ashley Chambers,F,2017,1,330,462,2020-10-11,227.31,SaveShop
565,60,68318.0,Health & Beauty,551.58,2020-08-07,42,Los Angeles,Mobile Payment,0,551.58,274,27,505.54,Brian Newman,M,2004,0,2,93,2020-08-03,551.58,BudgetMart
566,30,51358.0,Groceries,12.99,2022-01-22,31,Los Angeles,Online Transfer,0,12.99,503,5,10.96,Pamela Murphy,F,2005,0,240,826,2022-01-20,12.99,ShopMax
567,37,48117.0,Electronics,953.05,2022-12-16,58,Chicago,Cash,0,953.05,978,85,766.18,Jennifer Lambert,F,1994,0,739,323,2022-12-13,953.05,QuickPick
568,42,72692.0,Health & Beauty,779.9,2022-10-19,76,San Antonio,Debit Card,20,623.92,123,28,786.27,Brittany Kirby,X,2023,0,29,277,2022-10-15,779.9,ShopZone
569,35,115232.0,Home & Kitchen,927.11,2022-01-21,76,Dallas,Online Transfer,24,704.6,312,35,922.91,Michael Turner,M,2019,0,776,842,2022-01-17,927.11,ShopZone
570,50,57419.0,Home & Kitchen,283.05,2022-03-05,36,Dallas,Online Transfer,0,283.05,794,75,244.12,Laura Fitzgerald,F,2004,0,869,507,2022-03-03,283.05,GreatGoods
571,21,129853.0,Clothing,889.87,2023-02-05,1,Houston,Mobile Payment,0,889.87,90,83,889.23,Martin Johnson,M,2010,0,113,30,2023-02-03,889.87,ShopEase
572,35,91538.0,Home & Kitchen,21.02,2023-04-30,5,San Diego,Mobile Payment,0,21.02,155,60,20.11,Cheryl Sanders,F,1999,1,732,985,2023-04-26,21.02,UrbanGoods
573,31,70552.0,Home & Kitchen,264.38,2020-08-08,10,San Diego,Online Transfer,0,264.38,377,53,298.7,Chad Cooper,M,2011,0,451,666,2020-08-04,264.38,OneStop
574,35,145520.0,Clothing,371.47,2023-06-07,81,Houston,Mobile Payment,0,371.47,250,68,325.2,Antonio Hayes,M,2006,0,88,435,2023-06-03,371.47,PrimeDeals
575,25,35512.0,Home & Kitchen,875.42,2023-01-28,5,Dallas,Credit Card,19,709.09,75,50,840.98,Jessica Lutz,F,2016,0,476,625,2023-01-25,875.42,UrbanGoods
576,34,89015.0,Clothing,831.91,2022-07-23,94,Dallas,Cash,5,790.31,966,29,905.29,Joseph Garcia,M,1996,1,462,585,2022-07-20,831.91,MegaChoice
577,24,57072.0,Books,593.64,2023-01-08,31,Philadelphia,Debit Card,0,593.64,910,30,620.18,Mr. Noah Jones,M,1994,0,425,309,2023-01-07,593.64,ShopMax
578,46,24142.0,Electronics,287.13,2022-08-27,37,New York,Debit Card,17,238.32,990,11,314.76,William Robinson,M,1992,0,882,720,2022-08-24,287.13,GoMart
579,63,34363.0,Electronics,935.56,2020-09-29,68,Houston,Cash,1,926.2,373,5,820.96,Brian Clark,M,2015,1,791,189,2020-09-25,935.56,FreshShops
580,58,140918.0,Health & Beauty,62.79,2021-03-18,37,San Antonio,Cash,25,47.09,767,71,66.4,Tina Robinson,F,2018,1,106,601,2021-03-17,62.79,GoMart
581,25,128994.0,Home & Kitchen,305.76,2020-12-05,92,New York,Mobile Payment,0,305.76,857,77,329.13,Alex Bowen,M,2019,0,384,348,2020-12-03,305.76,SmartCart
582,63,33614.0,Books,149.44,2022-03-04,15,San Antonio,Online Transfer,29,106.1,73,28,157.46,Harold Ramsey,M,2015,0,871,406,2022-03-04,149.44,EasyCart
583,20,126025.0,Health & Beauty,513.12,2021-05-27,91,San Jose,Online Transfer,0,513.12,362,76,443.58,Nathan Hardy,M,1998,0,945,108,2021-05-24,513.12,SuperDeal
584,34,34280.0,Groceries,311.38,2022-05-27,17,Houston,Credit Card,3,302.04,178,52,283.72,Timothy Hopkins,M,2022,0,83,94,2022-05-25,311.38,BestChoice
585,46,26227.0,Groceries,850.02,2021-03-27,92,San Diego,Online Transfer,0,850.02,607,73,706.31,Jeremy Nichols,M,2008,1,990,15,2021-03-25,850.02,SmartCart
586,44,124575.0,Groceries,383.95,2021-01-11,63,San Jose,Mobile Payment,5,364.75,363,96,450.13,John Jennings,M,2009,1,695,114,2021-01-09,383.95,SuperChoice
587,42,69928.0,Health & Beauty,748.79,2020-12-10,79,New York,Credit Card,0,748.79,708,49,755.61,Stephanie Burns,F,2016,1,169,893,2020-12-06,748.79,FreshBuy
588,55,121628.0,Home & Kitchen,918.71,2023-03-09,41,Dallas,Online Transfer,0,918.71,674,17,789.61,Courtney Lara,F,2018,0,602,983,2023-03-05,918.71,TopShop
589,37,61969.0,Health & Beauty,983.42,2021-09-28,45,San Antonio,Mobile Payment,0,983.42,419,86,1125.46,Heather Garner,F,2012,0,736,658,2021-09-27,983.42,MarketQuick
590,35,74597.0,Electronics,674.22,2021-06-18,56,San Antonio,Cash,7,627.02,472,75,672.82,Steven Chambers,M,2008,1,69,833,2021-06-14,674.22,ShopPrime
591,50,59589.0,Clothing,140.91,2022-07-06,22,Chicago,Mobile Payment,0,140.91,885,71,126.29,Wendy Wood,F,1992,0,427,607,2022-07-04,140.91,MarketHaven
592,31,115834.0,Clothing,738.8,2021-03-18,34,Los Angeles,Cash,0,738.8,484,27,844.05,Mr. Benjamin Phelps,M,2013,1,654,37,2021-03-16,738.8,RetailHaven
593,33,142355.0,Clothing,909.66,2021-02-09,20,Chicago,Mobile Payment,14,782.31,871,28,996.76,Jay Morales,M,2007,1,630,383,2021-02-08,909.66,StoreX
594,55,88107.0,Health & Beauty,244.13,2022-03-03,99,San Antonio,Debit Card,11,217.28,782,95,207.68,Catherine Alexander,F,2023,1,49,358,2022-03-03,244.13,ValueRush
595,28,76708.0,Electronics,204.9,2023-05-17,22,Philadelphia,Online Transfer,11,182.36,975,79,182.36,Tiffany Marshall MD,F,2002,0,625,822,2023-05-14,204.9,MarketHaven
596,69,84123.0,Electronics,609.77,2022-05-23,54,New York,Debit Card,29,432.94,258,8,506.56,Carlos Johnson,M,2005,0,527,818,2022-05-21,609.77,RetailWave
597,36,86034.0,Health & Beauty,471.34,2021-01-04,6,Philadelphia,Online Transfer,18,386.5,231,10,500.38,Ryan Bryant,M,2011,0,19,93,2021-01-04,471.34,MegaStore
598,35,125518.0,Electronics,999.01,2020-11-28,92,San Jose,Cash,11,889.12,568,10,801.43,Andrea David,F,2022,0,52,931,2020-11-24,999.01,SmartCart
599,61,113822.0,Home & Kitchen,160.01,2022-02-25,4,Chicago,Online Transfer,1,158.41,303,88,168.15,Billy Underwood,M,2019,0,386,428,2022-02-23,160.01,ValueMart
600,63,119222.0,Clothing,490.26,2021-09-14,18,Philadelphia,Mobile Payment,0,490.26,202,24,434.64,Edgar Perry,X,2019,1,203,382,2021-09-10,490.26,RetailRush
601,70,85396.0,Health & Beauty,738.36,2020-10-08,37,Dallas,Credit Card,25,553.77,500,13,714.52,Lisa Barr,F,1990,0,264,619,2020-10-05,738.36,GoMart
602,22,63374.0,Health & Beauty,259.06,2021-10-05,51,San Jose,Credit Card,28,186.52,773,60,252.76,Mary Herrera,F,1994,0,294,85,2021-10-02,259.06,ExpressMart
603,70,39322.0,Books,766.39,2021-10-31,100,San Jose,Online Transfer,0,766.39,507,74,879.79,John Lynch,M,2022,0,937,914,2021-10-30,766.39,RetailX
604,57,145226.0,Clothing,401.27,2022-03-21,51,San Antonio,Cash,0,401.27,949,70,452.72,John Parrish,M,2019,1,147,463,2022-03-20,401.27,ExpressMart
605,38,146193.0,Groceries,183.43,2020-09-06,62,San Diego,Mobile Payment,0,183.43,485,20,187.89,Rodney Herrera,M,2005,0,639,64,2020-09-04,183.43,AllMart
606,61,130827.0,Electronics,888.18,2021-10-15,13,San Diego,Mobile Payment,0,888.18,419,23,938.38,Hayden Maldonado,M,2013,0,985,68,2021-10-13,888.18,MaxStore
607,28,144508.0,Clothing,628.17,2022-05-26,93,Chicago,Credit Card,15,533.94,609,0,619.64,Mary Richard,F,2021,0,464,77,2022-05-23,628.17,CityShop
608,60,55847.0,Home & Kitchen,939.39,2021-12-23,34,San Antonio,Debit Card,0,939.39,256,68,877.4,Nancy Parker,F,2023,1,767,831,2021-12-19,939.39,RetailHaven
609,43,59686.0,Electronics,615.78,2022-11-04,16,Phoenix,Cash,0,615.78,55,85,732.51,Monica Gonzalez,F,2013,0,53,240,2022-11-04,615.78,ShopNGo
610,28,107902.0,Clothing,177.6,2022-07-08,62,Philadelphia,Cash,0,177.6,937,61,156.31,Daniel Henderson,M,1994,0,624,435,2022-07-07,177.6,AllMart
611,59,35627.0,Health & Beauty,607.11,2023-06-10,54,San Antonio,Online Transfer,20,485.69,590,95,691.99,Martha Rice,F,2012,0,341,610,2023-06-09,607.11,RetailWave
