customer_id,age,annual_income_usd,product_category,product_price_usd,purchase_date,store_id,store_location,payment_method,discount_percent,product_cost_usd,foot_traffic,quantity,competitor_price_usd,full_name,gender,year_opened,is_favorite,purchase_id,product_id,visit_date,purchase_product_price_usd
494,30,43848.0,Home & Kitchen,913.41,2022-02-09,95,Houston,Mobile Payment,0,913.41,406,80,733.03,Daniel Olsen,M,2014,0,369,314,2022-02-09,913.41
495,69,58231.0,Health & Beauty,793.84,2022-03-07,15,Houston,Credit Card,5,754.15,595,67,830.92,Audrey Anderson,F,1996,0,844,863,2022-03-07,793.84
496,53,121861.0,Books,555.36,2022-04-02,78,San Jose,Online Transfer,0,555.36,496,54,547.49,Melissa Ford,F,2003,1,111,847,2022-04-02,555.36
497,49,149109.0,Home & Kitchen,481.47,2023-03-18,78,Houston,Mobile Payment,0,481.47,433,76,505.05,Jerry Morrison,M,2014,1,188,813,2023-03-18,481.47
498,62,131971.0,Home & Kitchen,394.1,2020-09-08,64,San Antonio,Mobile Payment,0,394.1,564,30,415.44,Sierra Moore,F,1998,0,821,216,2020-09-08,394.1
499,39,67585.0,Health & Beauty,32.53,2022-08-07,5,San Antonio,Mobile Payment,30,22.77,818,98,32.22,Michelle Duarte,F,2020,0,227,728,2022-08-07,32.53
500,37,97325.0,Clothing,310.39,2022-10-28,82,New York,Cash,11,276.25,283,59,250.27,Michael Farmer,M,1996,0,372,282,2022-10-28,310.39
501,18,28866.0,Clothing,392.34,2021-10-13,66,Dallas,Cash,0,392.34,710,58,371.94,James Crawford,M,1998,1,684,825,2021-10-13,392.34
502,55,98619.0,Health & Beauty,695.18,2022-12-29,53,Philadelphia,Credit Card,28,500.53,444,75,568.88,Tony Hanson,M,2004,0,620,612,2022-12-29,695.18
503,18,36166.0,Electronics,704.1,2021-02-26,30,San Jose,Mobile Payment,0,704.1,413,91,718.13,Cynthia Contreras,F,2008,0,636,111,2021-02-26,704.1
504,48,118959.0,Clothing,60.03,2022-11-16,73,Los Angeles,Credit Card,24,45.62,644,82,54.17,Rebecca Brooks,F,1998,1,824,408,2022-11-16,60.03
505,39,139087.0,Home & Kitchen,520.16,2022-04-22,94,New York,Mobile Payment,28,374.52,180,17,489.54,Karen James,F,2007,0,314,181,2022-04-22,520.16
506,36,82374.0,Groceries,843.09,2022-12-07,76,Dallas,Credit Card,22,657.61,534,11,716.41,Aaron Campbell,M,2022,1,339,136,2022-12-07,843.09
507,52,86155.0,Health & Beauty,661.56,2023-07-05,85,Dallas,Mobile Payment,5,628.48,203,82,551.82,Robert Larson,M,2007,1,147,130,2023-07-05,661.56
508,37,42199.0,Health & Beauty,576.4,2021-01-21,26,San Diego,Debit Card,30,403.48,383,7,544.77,Zachary Moss,M,2007,1,590,942,2021-01-21,576.4
509,37,121269.0,Home & Kitchen,273.86,2023-03-29,95,Philadelphia,Online Transfer,19,221.83,618,24,234.48,Rebecca Walls,F,2002,0,408,364,2023-03-29,273.86
510,63,26749.0,Groceries,173.83,2020-08-08,63,Los Angeles,Online Transfer,26,128.63,296,80,158.51,Patrick Stewart,M,2007,1,257,972,2020-08-08,173.83
511,54,112312.0,Home & Kitchen,219.6,2020-09-18,86,Houston,Mobile Payment,0,219.6,653,68,258.92,Linda Phillips,F,2014,1,580,679,2020-09-18,219.6
512,34,24196.0,Electronics,996.06,2021-06-11,36,Los Angeles,Credit Card,17,826.73,602,21,985.68,Amber Holder,F,2007,0,880,344,2021-06-11,996.06
513,57,26725.0,Clothing,659.98,2023-01-07,25,San Diego,Mobile Payment,0,659.98,486,11,652.89,Carmen Clark,F,1992,1,116,228,2023-01-07,659.98
514,64,100865.0,Electronics,276.53,2021-01-05,54,San Antonio,Credit Card,0,276.53,567,25,223.48,Jennifer Perry,F,1994,1,722,317,2021-01-05,276.53
515,26,20719.0,Clothing,86.86,2021-07-11,90,San Diego,Credit Card,21,68.62,239,85,89.58,Luke Fowler,M,2019,1,558,638,2021-07-11,86.86
516,24,73556.0,Groceries,294.36,2022-01-27,94,San Jose,Mobile Payment,0,294.36,535,61,253.61,Joseph Perry,M,1997,1,425,431,2022-01-27,294.36
517,65,138275.0,Groceries,713.15,2022-12-01,61,San Diego,Credit Card,4,684.62,272,32,764.58,Adam Scott,M,2011,0,565,720,2022-12-01,713.15
518,49,143612.0,Groceries,456.29,2021-01-29,4,San Jose,Online Transfer,9,415.22,799,37,384.35,Jacqueline Wallace,F,1997,0,50,204,2021-01-29,456.29
519,38,111282.0,Clothing,729.31,2021-06-15,92,San Antonio,Mobile Payment,0,729.31,109,23,821.99,Jennifer Cooper,X,1992,1,798,21,2021-06-15,729.31
520,30,42317.0,Clothing,350.8,2021-08-22,54,San Jose,Online Transfer,0,350.8,740,46,349.71,Stacy Anderson,F,1999,1,175,906,2021-08-22,350.8
521,51,107582.0,Home & Kitchen,918.05,2022-06-10,61,Philadelphia,Mobile Payment,25,688.54,346,67,1093.97,Matthew Martinez,M,1990,0,403,243,2022-06-10,918.05
522,35,97156.0,Books,433.21,2021-09-26,84,Dallas,Debit Card,1,428.88,368,14,376.16,Holly Martinez,F,2007,0,226,429,2021-09-26,433.21
523,68,74341.0,Home & Kitchen,538.83,2022-11-02,47,Los Angeles,Online Transfer,0,538.83,972,26,511.4,Drew Boone,M,2023,1,802,636,2022-11-02,538.83
524,19,27202.0,Electronics,255.97,2023-04-11,75,Philadelphia,Debit Card,0,255.97,637,71,305.06,Angela Saunders,F,2005,0,14,825,2023-04-11,255.97
525,29,70101.0,Health & Beauty,483.7,2021-07-26,92,Houston,Online Transfer,23,372.45,805,52,422.23,Kelly Delgado,F,1999,1,366,73,2021-07-26,483.7
526,47,138308.0,Health & Beauty,118.34,2022-06-25,6,Philadelphia,Cash,0,118.34,402,57,104.37,Kendra Garcia,F,2019,1,911,857,2022-06-25,118.34
527,51,127987.0,Health & Beauty,398.76,2020-07-21,73,Houston,Cash,3,386.8,838,60,445.97,Melissa Robinson,F,1999,0,784,894,2020-07-21,398.76
528,30,145108.0,Groceries,874.15,2020-09-19,43,Philadelphia,Mobile Payment,26,646.87,825,8,815.67,Sharon Simon,F,2019,1,512,253,2020-09-19,874.15
529,35,37785.0,Books,359.12,2023-04-19,27,New York,Debit Card,0,359.12,339,11,324.31,Mr. Jesse Rios,M,2021,1,473,299,2023-04-19,359.12
530,37,37399.0,Home & Kitchen,979.77,2022-03-05,30,Phoenix,Cash,24,744.63,946,67,1000.7,Michelle Brown,F,2000,1,186,325,2022-03-05,979.77
531,50,32260.0,Books,397.9,2021-09-01,48,Phoenix,Mobile Payment,0,397.9,231,33,440.7,Lisa Santos,F,2021,1,36,981,2021-09-01,397.9
532,58,53146.0,Clothing,613.58,2022-03-03,89,San Diego,Mobile Payment,0,613.58,971,87,650.86,Madison Aguilar,F,2023,0,981,974,2022-03-03,613.58
533,28,73334.0,Home & Kitchen,935.32,2023-06-08,95,Philadelphia,Mobile Payment,0,935.32,571,24,1029.27,Julia Jennings,F,2022,1,728,688,2023-06-08,935.32
534,53,34080.0,Electronics,864.36,2022-05-19,26,San Diego,Online Transfer,14,743.35,710,80,1028.47,Brian Thompson,M,2005,1,65,725,2022-05-19,864.36
535,35,129557.0,Groceries,435.58,2021-02-17,22,New York,Debit Card,0,435.58,133,28,511.9,Andrew Smith,M,2010,0,231,534,2021-02-17,435.58
536,70,55397.0,Home & Kitchen,535.48,2022-06-13,56,Philadelphia,Mobile Payment,0,535.48,266,10,634.8,Brianna Sherman,X,2000,0,797,936,2022-06-13,535.48
537,41,50752.0,Health & Beauty,83.1,2021-10-23,8,Philadelphia,Mobile Payment,12,73.13,910,19,70.68,Daniel Perez,M,1992,1,940,857,2021-10-23,83.1
538,70,34306.0,Home & Kitchen,820.47,2021-08-16,35,Chicago,Credit Card,0,820.47,1000,45,691.14,Courtney Ayala,F,2022,1,489,479,2021-08-16,820.47
539,22,70421.0,Electronics,420.22,2023-05-15,7,New York,Mobile Payment,0,420.22,865,89,433.69,Sarah White,F,2011,1,52,548,2023-05-15,420.22
540,41,38474.0,Health & Beauty,790.0,2021-12-13,7,Dallas,Debit Card,1,782.1,358,41,933.75,Stephen Flores,M,2004,1,938,78,2021-12-13,790.0
541,37,64569.0,Clothing,748.21,2022-04-03,11,Phoenix,Online Transfer,20,598.57,931,46,886.85,Krista Cook,F,2013,0,377,342,2022-04-03,748.21
542,33,137000.0,Electronics,753.49,2022-04-19,50,Los Angeles,Debit Card,0,753.49,527,89,627.78,George Franklin,M,2004,1,137,171,2022-04-19,753.49
543,58,42789.0,Groceries,932.23,2023-03-24,84,Philadelphia,Cash,0,932.23,740,86,753.37,Joanna Rose,F,2001,0,663,603,2023-03-24,932.23
544,62,43859.0,Books,770.28,2021-07-20,71,Houston,Debit Card,5,731.77,675,33,642.25,Daniel Jackson,X,2000,1,429,343,2021-07-20,770.28
545,32,43431.0,Clothing,303.27,2022-10-27,86,Houston,Debit Card,0,303.27,603,45,349.6,Bradley George,M,2007,1,481,660,2022-10-27,303.27
546,24,32106.0,Home & Kitchen,827.6,2022-08-05,97,Chicago,Mobile Payment,0,827.6,669,87,934.76,Richard Fisher,M,2015,1,193,621,2022-08-05,827.6
547,40,74163.0,Books,620.72,2021-10-21,68,Philadelphia,Online Transfer,0,620.72,682,24,732.63,Amanda Hayes,F,1990,0,331,23,2021-10-21,620.72
548,55,51388.0,Clothing,944.84,2022-07-28,79,New York,Cash,0,944.84,867,63,784.22,Brendan Martinez,M,2002,0,901,303,2022-07-28,944.84
549,68,64376.0,Electronics,871.69,2022-08-10,19,Philadelphia,Debit Card,0,871.69,720,84,849.47,Drew Jones Jr.,M,1997,1,979,618,2022-08-10,871.69
550,28,105105.0,Electronics,561.4,2021-07-26,14,New York,Credit Card,25,421.05,608,28,610.88,Angela Rivera,F,2000,0,978,796,2021-07-26,561.4
551,31,90545.0,Home & Kitchen,604.85,2022-06-10,19,Dallas,Online Transfer,27,441.54,156,85,617.35,Alexander Pacheco IV,M,1991,1,651,597,2022-06-10,604.85
552,68,83622.0,Clothing,533.22,2021-02-18,55,San Jose,Debit Card,25,399.92,666,75,540.45,Mary Kim,X,1995,0,521,431,2021-02-18,533.22
553,38,73444.0,Electronics,985.61,2022-12-28,41,Philadelphia,Mobile Payment,14,847.62,391,54,971.98,Sherry Hobbs,F,2004,1,482,553,2022-12-28,985.61
554,22,87434.0,Books,427.11,2020-11-05,93,Philadelphia,Debit Card,0,427.11,376,14,495.32,Fernando Perez,M,2004,1,943,257,2020-11-05,427.11
555,62,38947.0,Groceries,699.51,2021-01-29,48,Houston,Debit Card,0,699.51,351,83,644.11,Rose Quinn,F,2021,1,857,835,2021-01-29,699.51
556,40,131559.0,Home & Kitchen,908.75,2022-05-27,47,Chicago,Mobile Payment,19,736.09,367,74,806.64,Thomas Adams,M,2011,1,988,33,2022-05-27,908.75
557,38,91826.0,Electronics,135.2,2022-06-29,19,San Diego,Debit Card,0,135.2,583,66,138.85,Margaret Salazar,F,1995,0,987,40,2022-06-29,135.2
558,53,22055.0,Books,815.89,2020-12-10,71,New York,Credit Card,5,775.1,366,58,910.47,Tyler Kim,M,2023,1,42,356,2020-12-10,815.89
559,49,112376.0,Electronics,928.8,2021-11-29,36,Phoenix,Debit Card,30,650.16,77,25,945.32,Madeline Cardenas,F,1993,1,586,394,2021-11-29,928.8
560,54,32553.0,Groceries,562.46,2023-02-15,64,Chicago,Mobile Payment,10,506.21,101,51,638.93,Thomas Cole,M,1998,0,73,331,2023-02-15,562.46
561,60,74178.0,Groceries,717.5,2022-05-24,30,Phoenix,Debit Card,1,710.33,394,22,850.99,William Butler,M,2016,0,162,892,2022-05-24,717.5
562,21,74648.0,Groceries,176.67,2023-04-28,98,Philadelphia,Debit Card,0,176.67,294,17,202.2,Lindsay Ortega,F,2004,0,996,546,2023-04-28,176.67
563,28,111511.0,Electronics,636.18,2022-09-04,1,New York,Cash,0,636.18,451,37,630.13,Joshua Campbell,X,2018,1,411,427,2022-09-04,636.18
564,27,110491.0,Groceries,227.31,2020-10-15,74,San Jose,Mobile Payment,0,227.31,262,72,225.2,Adam Huff,X,1997,0,646,434,2020-10-15,227.31
565,60,68318.0,Clothing,551.58,2020-08-07,42,Los Angeles,Mobile Payment,0,551.58,274,27,505.54,Madison Jackson,F,1999,0,405,4,2020-08-07,551.58
566,30,51358.0,Groceries,12.99,2022-01-22,31,Los Angeles,Online Transfer,0,12.99,503,5,10.96,Colton Jones,M,2001,0,324,376,2022-01-22,12.99
567,37,48117.0,Electronics,953.05,2022-12-16,58,Chicago,Cash,0,953.05,978,85,766.18,Autumn Moore,F,2023,1,346,148,2022-12-16,953.05
568,42,72692.0,Health & Beauty,779.9,2022-10-19,76,San Antonio,Debit Card,20,623.92,123,28,786.27,Paul Smith,M,1995,0,971,450,2022-10-19,779.9
569,35,115232.0,Electronics,927.11,2022-01-21,76,Dallas,Online Transfer,24,704.6,312,35,922.91,Kevin Miller,M,2017,1,539,896,2022-01-21,927.11
570,50,57419.0,Electronics,283.05,2022-03-05,36,Dallas,Online Transfer,0,283.05,794,75,244.12,Joshua Owen,M,2005,0,130,184,2022-03-05,283.05
571,21,129853.0,Electronics,889.87,2023-02-05,1,Houston,Mobile Payment,0,889.87,90,83,889.23,Tammy Campbell,F,1999,1,105,782,2023-02-05,889.87
572,35,91538.0,Home & Kitchen,21.02,2023-04-30,5,San Diego,Mobile Payment,0,21.02,155,60,20.11,Amanda Johnson,F,2018,0,328,45,2023-04-30,21.02
573,31,70552.0,Home & Kitchen,264.38,2020-08-08,10,San Diego,Online Transfer,0,264.38,377,53,298.7,Amanda Woods,X,2005,1,259,330,2020-08-08,264.38
574,35,145520.0,Clothing,371.47,2023-06-07,81,Houston,Mobile Payment,0,371.47,250,68,325.2,Ms. Ann Silva DDS,F,2007,0,173,284,2023-06-07,371.47
575,25,35512.0,Home & Kitchen,875.42,2023-01-28,5,Dallas,Credit Card,19,709.09,75,50,840.98,David West,M,1992,1,445,123,2023-01-28,875.42
576,34,89015.0,Clothing,831.91,2022-07-23,94,Dallas,Cash,5,790.31,966,29,905.29,Shannon Taylor,F,1997,0,930,591,2022-07-23,831.91
577,24,57072.0,Books,593.64,2023-01-08,31,Philadelphia,Debit Card,0,593.64,910,30,620.18,Ana Murray,F,2022,0,232,512,2023-01-08,593.64
578,46,24142.0,Books,287.13,2022-08-27,37,New York,Debit Card,17,238.32,990,11,314.76,Scott Clay,M,2017,1,2,94,2022-08-27,287.13
579,63,34363.0,Electronics,935.56,2020-09-29,68,Houston,Cash,1,926.2,373,5,820.96,Melissa Bonilla,F,2010,1,379,308,2020-09-29,935.56
580,58,140918.0,Clothing,62.79,2021-03-18,37,San Antonio,Cash,25,47.09,767,71,66.4,Michael Dean,M,2020,1,926,807,2021-03-18,62.79
581,25,128994.0,Groceries,305.76,2020-12-05,92,New York,Mobile Payment,0,305.76,857,77,329.13,Melissa Lopez,F,2008,0,470,509,2020-12-05,305.76
582,63,33614.0,Books,149.44,2022-03-04,15,San Antonio,Online Transfer,29,106.1,73,28,157.46,Kimberly Taylor,F,2013,1,879,779,2022-03-04,149.44
583,20,126025.0,Health & Beauty,513.12,2021-05-27,91,San Jose,Online Transfer,0,513.12,362,76,443.58,Lauren Stewart,F,2002,1,161,379,2021-05-27,513.12
584,34,34280.0,Groceries,311.38,2022-05-27,17,Houston,Credit Card,3,302.04,178,52,283.72,William Harris,M,1992,1,460,10,2022-05-27,311.38
585,46,26227.0,Groceries,850.02,2021-03-27,92,San Diego,Online Transfer,0,850.02,607,73,706.31,Destiny Rodgers,F,2003,0,190,289,2021-03-27,850.02
586,44,124575.0,Groceries,383.95,2021-01-11,63,San Jose,Mobile Payment,5,364.75,363,96,450.13,Jesse Francis Jr.,M,2004,1,514,487,2021-01-11,383.95
587,42,69928.0,Health & Beauty,748.79,2020-12-10,79,New York,Credit Card,0,748.79,708,49,755.61,Deborah Leach,X,2021,1,706,166,2020-12-10,748.79
588,55,121628.0,Home & Kitchen,918.71,2023-03-09,41,Dallas,Online Transfer,0,918.71,674,17,789.61,Monica Berry,F,2015,1,848,763,2023-03-09,918.71
589,37,61969.0,Groceries,983.42,2021-09-28,45,San Antonio,Mobile Payment,0,983.42,419,86,1125.46,Tyler Woodard,M,2018,0,133,618,2021-09-28,983.42
590,35,74597.0,Electronics,674.22,2021-06-18,56,San Antonio,Cash,7,627.02,472,75,672.82,Joan Kelly,X,2004,0,991,89,2021-06-18,674.22
591,50,59589.0,Health & Beauty,140.91,2022-07-06,22,Chicago,Mobile Payment,0,140.91,885,71,126.29,Cynthia Salas,F,2011,0,967,6,2022-07-06,140.91
592,31,115834.0,Clothing,738.8,2021-03-18,34,Los Angeles,Cash,0,738.8,484,27,844.05,Leslie Phillips,X,1993,1,16,31,2021-03-18,738.8
593,33,142355.0,Health & Beauty,909.66,2021-02-09,20,Chicago,Mobile Payment,14,782.31,871,28,996.76,Natasha Henry,F,2002,0,867,271,2021-02-09,909.66
594,55,88107.0,Health & Beauty,244.13,2022-03-03,99,San Antonio,Debit Card,11,217.28,782,95,207.68,Cynthia Mason,F,1994,1,861,299,2022-03-03,244.13
595,28,76708.0,Electronics,204.9,2023-05-17,22,Philadelphia,Online Transfer,11,182.36,975,79,182.36,Robert Price,M,1993,1,80,639,2023-05-17,204.9
596,69,84123.0,Electronics,609.77,2022-05-23,54,New York,Debit Card,29,432.94,258,8,506.56,Johnny Scott,M,2000,0,1,159,2022-05-23,609.77
597,36,86034.0,Home & Kitchen,471.34,2021-01-04,6,Philadelphia,Online Transfer,18,386.5,231,10,500.38,Jennifer Cooper,F,2008,1,579,262,2021-01-04,471.34
598,35,125518.0,Electronics,999.01,2020-11-28,92,San Jose,Cash,11,889.12,568,10,801.43,William Ramirez,M,1994,1,166,506,2020-11-28,999.01
599,61,113822.0,Home & Kitchen,160.01,2022-02-25,4,Chicago,Online Transfer,1,158.41,303,88,168.15,Tasha Thornton,F,2013,1,842,73,2022-02-25,160.01
600,63,119222.0,Health & Beauty,490.26,2021-09-14,18,Philadelphia,Mobile Payment,0,490.26,202,24,434.64,Andrew Nelson,M,2002,1,897,653,2021-09-14,490.26
601,70,85396.0,Health & Beauty,738.36,2020-10-08,37,Dallas,Credit Card,25,553.77,500,13,714.52,Katherine Leonard,F,1995,0,896,17,2020-10-08,738.36
602,22,63374.0,Health & Beauty,259.06,2021-10-05,51,San Jose,Credit Card,28,186.52,773,60,252.76,Hannah Harrison,F,2019,0,172,66,2021-10-05,259.06
603,70,39322.0,Books,766.39,2021-10-31,100,San Jose,Online Transfer,0,766.39,507,74,879.79,Juan Montgomery,M,2017,1,957,424,2021-10-31,766.39
604,57,145226.0,Clothing,401.27,2022-03-21,51,San Antonio,Cash,0,401.27,949,70,452.72,Cynthia Crosby,X,2000,0,145,830,2022-03-21,401.27
605,38,146193.0,Clothing,183.43,2020-09-06,62,San Diego,Mobile Payment,0,183.43,485,20,187.89,Jesse Alvarado,M,2007,1,94,306,2020-09-06,183.43
606,61,130827.0,Clothing,888.18,2021-10-15,13,San Diego,Mobile Payment,0,888.18,419,23,938.38,Noah Lopez,M,2004,0,341,680,2021-10-15,888.18
607,28,144508.0,Clothing,628.17,2022-05-26,93,Chicago,Credit Card,15,533.94,609,0,619.64,Mrs. Sara Craig MD,F,2008,0,144,381,2022-05-26,628.17
608,60,55847.0,Books,939.39,2021-12-23,34,San Antonio,Debit Card,0,939.39,256,68,877.4,Lisa Barrett,X,2017,1,236,476,2021-12-23,939.39
609,43,59686.0,Electronics,615.78,2022-11-04,16,Phoenix,Cash,0,615.78,55,85,732.51,Heidi Moore,F,1992,0,335,275,2022-11-04,615.78
610,28,107902.0,Books,177.6,2022-07-08,62,Philadelphia,Cash,0,177.6,937,61,156.31,Aaron May,M,2004,0,234,755,2022-07-08,177.6
611,59,35627.0,Health & Beauty,607.11,2023-06-10,54,San Antonio,Online Transfer,20,485.69,590,95,691.99,Crystal Brooks,F,2017,1,455,997,2023-06-10,607.11
612,67,42094.0,Clothing,411.5,2023-02-11,44,Chicago,Credit Card,4,395.04,921,22,426.13,Jessica Jenkins,F,1999,1,452,76,2023-02-11,411.5
613,19,142194.0,Books,762.87,2023-05-13,55,San Diego,Online Transfer,12,671.33,666,29,711.31,Katelyn Graham,F,2001,1,128,406,2023-05-13,762.87
614,45,116209.0,Health & Beauty,875.48,2021-01-17,98,Phoenix,Mobile Payment,0,875.48,272,65,964.76,Dr. John Schwartz MD,M,2015,1,790,246,2021-01-17,875.48
615,35,43848.0,Groceries,995.99,2021-10-10,96,Dallas,Online Transfer,14,856.55,297,85,1165.5,Brian Peters,M,1992,0,576,378,2021-10-10,995.99
616,57,131947.0,Health & Beauty,760.87,2020-12-04,16,New York,Cash,19,616.3,404,4,793.73,Robert Jones,M,2021,0,890,893,2020-12-04,760.87
617,36,117125.0,Electronics,107.85,2021-09-06,93,San Jose,Mobile Payment,0,107.85,692,6,112.7,Alexis Ortiz,F,1996,0,939,834,2021-09-06,107.85
618,62,146562.0,Home & Kitchen,116.88,2021-09-21,11,Houston,Online Transfer,0,116.88,607,9,94.68,Frank Lamb,M,2008,1,688,814,2021-09-21,116.88
619,65,100714.0,Home & Kitchen,640.54,2021-04-30,64,San Jose,Online Transfer,0,640.54,952,49,578.06,Ashley Maddox,X,2015,0,849,599,2021-04-30,640.54
620,51,46705.0,Electronics,522.53,2020-09-13,41,Houston,Credit Card,11,465.05,96,60,585.36,Patrick Harrison,M,1991,0,888,821,2020-09-13,522.53
621,50,46062.0,Health & Beauty,551.16,2021-05-23,47,Phoenix,Mobile Payment,23,424.39,943,30,511.41,Michelle Reed,F,1998,0,833,993,2021-05-23,551.16
622,64,67735.0,Home & Kitchen,825.28,2021-09-19,81,New York,Debit Card,9,751.0,696,25,931.96,Michael Underwood Jr.,M,1992,1,456,895,2021-09-19,825.28
623,70,97312.0,Clothing,569.74,2022-09-15,96,San Antonio,Credit Card,23,438.7,295,46,554.35,Lori Mcdonald,F,2016,0,527,61,2022-09-15,569.74
624,19,93290.0,Home & Kitchen,747.95,2023-07-01,45,New York,Debit Card,24,568.44,193,7,739.18,Erin Holt,F,2006,0,634,11,2023-07-01,747.95
625,51,131134.0,Clothing,149.56,2021-05-06,39,Los Angeles,Debit Card,12,131.61,835,77,148.76,James Crawford,M,1998,0,295,252,2021-05-06,149.56
626,57,44688.0,Clothing,79.64,2023-06-22,68,Philadelphia,Cash,0,79.64,82,54,66.66,Robin Stephens,F,2003,1,533,69,2023-06-22,79.64
627,42,48115.0,Health & Beauty,684.0,2021-07-17,71,Chicago,Credit Card,8,629.28,428,8,714.3,Bryan Foster,X,2005,0,255,384,2021-07-17,684.0
628,58,61620.0,Electronics,521.88,2021-01-12,95,Dallas,Mobile Payment,0,521.88,975,34,625.94,Matthew Leon,M,2021,0,964,380,2021-01-12,521.88
629,34,105467.0,Clothing,394.74,2021-09-26,82,New York,Mobile Payment,27,288.16,298,28,390.58,Amanda Atkins,F,2017,1,519,972,2021-09-26,394.74
630,35,76431.0,Books,515.28,2022-07-14,31,San Diego,Mobile Payment,23,396.77,166,78,428.59,James Pierce,M,2019,1,716,366,2022-07-14,515.28
631,21,75294.0,Home & Kitchen,280.48,2021-01-23,43,Los Angeles,Debit Card,12,246.82,833,63,287.95,Catherine Turner,X,2002,1,719,14,2021-01-23,280.48
632,59,66534.0,Home & Kitchen,866.93,2021-12-08,58,San Diego,Cash,0,866.93,402,99,755.43,Kendra Bailey,F,2012,0,33,251,2021-12-08,866.93
633,63,83875.0,Books,698.89,2020-12-17,41,Dallas,Cash,17,580.08,704,50,699.11,Shawn Alvarez,M,2011,0,708,89,2020-12-17,698.89
634,44,22960.0,Health & Beauty,18.01,2020-07-27,67,Phoenix,Online Transfer,0,18.01,612,70,18.04,Dawn Rangel,F,2021,1,151,245,2020-07-27,18.01
635,53,115663.0,Clothing,478.55,2023-02-19,7,Dallas,Mobile Payment,0,478.55,341,23,442.35,Tanya Marshall,F,1995,1,765,888,2023-02-19,478.55
636,40,92098.0,Clothing,404.64,2021-01-28,67,San Diego,Credit Card,0,404.64,664,43,375.28,Kevin Fisher,M,1996,1,925,133,2021-01-28,404.64
637,37,94680.0,Home & Kitchen,880.42,2021-04-09,72,Los Angeles,Credit Card,0,880.42,152,62,709.64,Stephen Harris,M,1994,0,743,25,2021-04-09,880.42
638,46,42101.0,Groceries,617.02,2021-10-12,24,Dallas,Mobile Payment,30,431.91,275,74,690.02,John Jones,M,1999,1,443,954,2021-10-12,617.02
639,41,138444.0,Groceries,921.04,2022-11-04,77,San Diego,Online Transfer,23,709.2,460,79,1101.51,George Walton,M,1999,0,750,99,2022-11-04,921.04
640,21,137335.0,Groceries,16.32,2021-04-20,68,Houston,Mobile Payment,22,12.73,950,9,17.05,Debbie Odonnell,F,1993,1,511,591,2021-04-20,16.32
641,70,42008.0,Books,257.9,2022-01-11,4,Philadelphia,Mobile Payment,0,257.9,437,7,237.86,Kimberly Dawson,F,2006,0,792,769,2022-01-11,257.9
642,51,91053.0,Books,582.24,2023-01-12,35,San Antonio,Credit Card,0,582.24,186,92,602.95,Richard Tanner,M,2015,0,497,679,2023-01-12,582.24
643,65,23505.0,Health & Beauty,787.96,2023-02-28,97,Philadelphia,Cash,0,787.96,293,98,721.19,Bradley Wilkinson,M,1990,1,794,314,2023-02-28,787.96
644,32,35650.0,Groceries,273.18,2022-12-05,33,San Jose,Cash,5,259.52,755,46,241.53,Meagan Sullivan,F,1997,0,29,15,2022-12-05,273.18
645,32,84070.0,Electronics,853.33,2022-03-08,3,San Jose,Cash,20,682.66,370,51,872.55,Dominique Brown,F,2005,1,347,632,2022-03-08,853.33
646,50,76767.0,Health & Beauty,706.72,2021-10-07,89,Los Angeles,Online Transfer,0,706.72,449,91,736.43,Jennifer Lee,F,2019,1,472,589,2021-10-07,706.72
647,54,78093.0,Books,986.14,2021-11-12,92,San Diego,Online Transfer,0,986.14,382,78,940.09,Julie Wilson,F,1992,0,392,130,2021-11-12,986.14
648,66,102110.0,Electronics,68.95,2023-05-27,99,New York,Credit Card,0,68.95,334,80,68.98,Carolyn Washington,F,1996,1,678,254,2023-05-27,68.95
649,31,144910.0,Electronics,517.38,2021-03-28,82,San Diego,Credit Card,0,517.38,934,94,490.8,Bryan Stein,M,2023,0,299,39,2021-03-28,517.38
650,28,137755.0,Electronics,696.16,2023-06-04,66,San Diego,Cash,27,508.2,842,81,744.59,Elizabeth Bennett,F,2002,0,670,434,2023-06-04,696.16
651,64,94178.0,Groceries,413.86,2021-10-03,46,Phoenix,Debit Card,0,413.86,101,27,462.67,Stephen Hoffman,M,2000,0,548,912,2021-10-03,413.86
652,66,68986.0,Books,883.26,2023-01-10,4,Los Angeles,Cash,0,883.26,129,22,791.97,Allen Bates,M,2021,1,388,684,2023-01-10,883.26
653,52,31552.0,Home & Kitchen,874.02,2020-12-07,63,San Jose,Cash,28,629.29,245,75,923.25,James Morse,M,2017,1,968,501,2020-12-07,874.02
654,18,31209.0,Books,504.4,2021-10-15,66,San Diego,Cash,0,504.4,54,92,599.53,Heather Brown,F,2001,1,300,259,2021-10-15,504.4
655,46,140748.0,Health & Beauty,243.1,2022-08-27,81,San Antonio,Debit Card,0,243.1,173,78,212.22,Austin Kelley,X,2007,0,975,41,2022-08-27,243.1
656,67,144501.0,Books,147.05,2021-03-16,36,Dallas,Mobile Payment,0,147.05,790,75,169.32,Cynthia Caldwell,F,1999,1,123,264,2021-03-16,147.05
657,56,37144.0,Health & Beauty,705.36,2021-05-10,32,San Antonio,Mobile Payment,0,705.36,132,38,579.86,Kenneth Taylor,M,2010,1,469,933,2021-05-10,705.36
